X,Age,AnnualIncome,CreditScore,Experience,LoanAmount,LoanDuration,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
17566,57,57288,488,31,37671,60,4,406,0.268394711965988,2,0,0.217079485690002,0,0,24,29,534,1356,129324,33019,4774,0.844271985893003,9,96305,0.298671,0.251185948978561,1108.31442299021,0.317200339964434,0,50
17567,34,23606,540,13,18858,48,3,389,0.417825894896502,6,1,0.261759065772232,0,1,27,10,1878,295,176483,54722,1967.16666666667,0.763541256471941,4,121761,0.243858,0.220097999626608,594.241951536176,0.499826460155643,0,57
17568,23,15000,577,0,11659,24,5,170,0.433210445488985,4,2,0.120333376062974,0,0,29,18,7197,747,19794,28646,1250,0.846582114543578,4,8184,0.198159,0.195615620237946,590.899966578229,0.608719973262583,0,53
17569,20,64891,485,0,33236,72,0,687,0.491056497143347,3,2,0.343182750934769,1,0,27,26,980,1467,64092,23205,5407.58333333333,0.76047035300655,5,40887,0.305736,0.31120183708018,1024.00092583804,0.316407685350149,0,67
17570,64,37277,644,43,38413,36,1,398,0.526549184019072,4,1,0.57342119831123906,0,1,25,1,5178,805,62244,9448,3106.41666666667,0.834887967774704,5,52796,0.201413,0.190227376228038,1408.50933487385,0.581541218941606,0,68
17571,33,76216,585,9,41313,48,0,168,0.131505028783204,6,0,0.237065705328437,0,0,28,2,547,211,35960,8444,3485.5,0.784945564773433,3,27516,0.243813,0.246577587923524,1361.94633918829,0.438946016120584,0,55
17572,37,75753,563,18,21343,72,5,348,0.348633999961332,1,1,0.319251303310615,0,0,28,19,1968,1219,211404,43735,6312.75,0.886434076180018,3,167669,0.254843,0.271234592236704,603.039254428252,0.150653717385965,1,42.4
17573,26,169727,589,0,20862,60,0,657,0.0646864219677854,3,0,0.345339323649126,0,0,22,21,2713,341,45447,16689,14143.9166666667,0.887161513286812,3,28758,0.231362,0.24315340424149,603.981867139727,0.0891536550205726,1,40.8
17574,51,114681,597,27,53751,96,1,719,0.0464293332039496,2,0,0.25588651136878,0,0,16,29,2104,282,72971,14832,9556.75,0.838542248185617,7,58139,0.290251,0.261867835290059,1341.8912326739,0.215647707920988,0,48
17575,30,44425,560,9,9612,72,1,297,0.19993782566566,3,2,0.28736544230627,0,0,23,25,3488,1676,435757,89069,3702.08333333333,0.952594376007319,9,346688,0.244612,0.259431516771963,264.510637725392,0.151674229661333,1,39.2
17576,34,67295,611,10,8572,12,4,491,0.22002000572728,2,1,0.0958602602781844,0,0,20,17,2139,1176,57391,16940,5607.91666666667,0.690129521297875,2,40451,0.168072,0.173092482025875,783.065707083905,0.227190556282144,1,37.6
17577,43,36025,610,21.5479524943204,46875,12,1,448,0.467368707121598,3,0,0.384809032771252,0,0,23,3,1401,2648,54916,45590,3002.08333333333,0.941916354084083,3,9326,0.206875,0.215885391850694,4377.95940415084,1.60753678972408,0,56
17578,27,73560,557,6.45363706938362,56582,60,4,275,0.344433654924503,5,1,0.0561514762232002,1,0,22,14,6877,1232,44403,23085,6130,0.931465938840201,5,21318,0.283082,0.29092415254516,1799.20326062128,0.338369210541807,0,62
17579,37,33102,613,16,45032,60,3,437,0.230892757127642,2,0,0.328647063733325,0,0,17,5,1331,1865,1156633,14807,2758.5,0.827258040174374,6,1141826,0.243532,0.256005512317006,1337.65062184016,0.643338996498154,0,46
17580,56,55784,518,31,53918,60,1,473,0.434388217281098,6,0,0.292949353846939,1,0,25,8,2088,4471,13790,5148,4648.66666666667,0.565696493287635,6,8642,0.299918,0.338100030543163,1872.68230766949,0.504592494120786,0,66
17581,45,47280,586,22,41216,48,2,126,0.0842611228003802,6,1,0.221852702671887,0,0,25,12,4073,433,82102,35366,3940,0.947137485071722,7,46736,0.243216,0.237133946712477,1337.19511184828,0.371369317727991,0,52
17582,41,30672,467,18,19113,96,3,581,0.120158171190756,3,0,0.355777880857188,0,1,23,10,3823,5328,56086,18534,2556,0.597484900631875,7,37552,0.320613,0.307314594122575,536.853505212624,0.437344876843749,0,60
17583,42,35302,630,19,32517,72,1,653,0.554656164341823,0,3,0.0911273449000898,0,0,27,1,1378,656,17854,11935,2941.83333333333,0.779132542983417,7,5919,0.232517,0.221919118630393,820.73452630014,0.500957858353682,0,56
17584,35,15811,597,11,17129,60,3,635,0.0141470536036259,4,0,0.408520473275517,0,0,17,10,10554,3207,93951,64111,1317.58333333333,0.524780236764125,5,29840,0.223629,0.234421823354671,487.23614022597,0.85173826340596,0,57
17585,63,48070,573,39,8320,60,0,286,0.615016929412451,0,2,0.327582100992278,0,0,22,4,1975,650,82474,43352,4005.83333333333,0.744115332051513,5,39122,0.22682,0.249242652904383,243.833736049722,0.132265546756744,0,60
17586,30,85082,579,7,23970,72,0,499,0.053419887089902,2,0,0.12227347727293,1,0,33,12,2053,489,25514,44028,7090.16666666667,0.772395575252823,5,9162,0.24947,0.234411066209159,622.946523197861,0.158239795472301,0,60
17587,42,172086,537,24,26745,96,1,527,0.148929536627279,4,2,0.493117340758655,0,1,21,7,2055,4416,88732,75394,14340.5,0.922325795422463,4,13338,0.293245,0.332483480704073,798.976294441683,0.0924637421597352,0,60
17588,41,126491,578,17,38771,96,2,467,0.275581015054264,5,2,0.0756461259430687,0,0,23,28,2782,580,565446,27736,10540.9166666667,0.53760863129302,6,537710,0.284771,0.300714436248523,1071.10538384675,0.145917611578381,1,32
17589,52,32513,579,28,31110,48,2,303,0.200693382846566,2,0,0.448754081985373,0,0,25,6,4343,843,18991,11714,2709.41666666667,0.566230816402958,8,7277,0.23661,0.227440161222875,992.763174923042,0.478244336083305,0,59
17590,53,74299,685,33,8306,24,1,598,0.206245192070966,4,3,0.139984592610323,0,0,18,24,4806,401,114786,12089,6191.58333333333,0.778347363617553,5,102697,0.140806,0.131527761795697,395.478679430817,0.160456320450744,1,32
17591,39,49169,535,19,20441,48,2,545,0.0838955274956744,5,1,0.135441569087041,0,0,21,8,2515,3275,464808,17571,4097.41666666667,0.912036645074616,8,440845.6311,0.247941,0.2247999743104,649.354204610677,0.291489565688302,1,36
17592,43,33154,601,19,17290,60,0,294,0.7009382134665,4,3,0.254927592377376,0,0,19,25,3020,2334,80061,18628,2762.83333333333,0.7362123842537,7,61433,0.22179,0.231360486188543,488.76567114497,0.283319902688654,0,53
17593,43,87990,583,20,43164,84,0,919,0.599489991756924,4,0,0.739550179103041,0,0,26,25,2179,7423,42411,37911,7332.5,0.563406034002416,5,4500,0.276664,0.288639540338002,1201.38671382789,0.289176503761049,0,58
17594,18,30339,475,0,7646,120,1,333,0.133182778461832,3,1,0.236772658720974,0,1,26,5,4852,4239,223407,4759,2528.25,0.881912381773922,4,218648,0.325146,0.346873882534247,228.494445625953,0.222088181796085,0,56
17595,20,81463,499,0,23732,48,3,689,0.441258496561142,4,0,0.502511109565411,0,0,17,2,4759,4556,44235,45319,6788.58333333333,0.855044104443685,6,8117,0.269232,0.310278537916824,868.739756448368,0.229464629063261,0,62
17596,32,44455,550,9,21114,72,0,415,0.434425913256137,4,1,0.296825129728777,0,0,20,26,4347,1791,229747,15847,3704.58333333333,0.787453510169616,5,213900,0.261114,0.226651252815028,538.880779444315,0.25748665736884,1,40
17597,33,23139,533,11.4752016104641,36989,48,0,274,0.405867184467776,2,2,0.0902960852739786,0,0,24,25,1916,1751,99108,61017,1928.25,0.717223756910002,4,38091,0.265489,0.282026220578356,1293.43818867529,0.812881207662541,0,53
17598,25,47501,628,4,16677,48,3,393,0.387766587236369,3,0,0.153782006638554,0,0,18,27,5818,617,171293,6403,3958.41666666667,0.81759445116914,10,164890,0.197677,0.209598647527121,516.054951152708,0.229651152898518,1,35.2
17599,48,83652,582,26,41187,36,0,666,0.392850043023214,2,1,0.65230664697901,0,0,20,20,14523,973,131355,57268,6971,0.84627465620718,4,74087,0.235187,0.234319614165744,1603.62495853899,0.325580972391191,0,55
17600,40,99407,613,19,37830,120,0,515,0.257530981519264,2,1,0.421290050585631,0,0,25,3,4388,868,157614,30134,8283.91666666667,0.769777500441955,7,127480,0.28633,0.277223593413964,934.228718898637,0.174944869343041,0,51
17601,37,81278,504,12,51304,84,1,706,0.381519158485223,5,0,0.2116555071863,0,0,23,9,4426,714,25643,45833,6773.16666666667,0.897656320970348,3,9188,0.324304,0.278101995712993,1392.1634307083,0.309775845474786,0,52
17602,24,33680,532,1,31095,60,0,497,0.143122083410121,3,3,0.46182048334661,0,0,22,7,2732,2500,40213,21346,2806.66666666667,0.735261309012465,5,18867,0.270095,0.265422172450236,941.006454840173,0.512353843767283,0,57
17603,39,42771,628,18,14480,36,3,232,0.0819118347059043,2,0,0.15020054589636,0,0,20,26,27792,406,28198,98402,3564.25,0.61229566729256,6,9999,0.18548,0.156222189874972,506.377279389588,0.207162033917258,1,37.6
17604,18,113019,604,0,36319,48,1,165,0.212396979751485,2,3,0.0154465105833211,0,0,22,23,2527,440,138075,94169,9418.25,0.73987057300511,4,43906,0.229319,0.219496566002555,1143.27683054407,0.138908696471644,1,36.8
17605,38,42398,525,18,34421,72,2,607,0.238825969533518,1,0,0.227289111058353,0,0,24,6,3167,199,48414,76813,3533.16666666667,0.782108745427795,9,8273,0.286921,0.313747468992772,1066.22330321309,0.473576103555758,0,55
17606,40,27140,587,14,26222,60,0,624,0.509500643247687,2,1,0.19444646629659,0,1,29,27,1535,490,121433,40719,2261.66666666667,0.912859142892677,3,80714,0.237722,0.207295525350695,705.409786141286,0.587800937129529,0,57
17607,42,40966,633,20,14760,120,1,276,0.362719866207506,1,1,0.325324008561521,0,0,34,10,960,2508,49515,19842,3413.83333333333,0.61347983560021,4,29673,0.25326,0.259801199763755,346.03156890684,0.182209120414053,0,52
17608,21,15000,573,0,29320,96,1,525,0.168350075089622,4,0,0.0858360950701886,0,0,17,10,64290,271,64561,23449,1250,0.70780889619216,4,41112,0.27782,0.275319611680414,758.657448014283,1.02692595841143,0,51
17609,42,15000,545,20,17923,48,0,345,0.138365919338696,4,0,0.482326650261501,0,0,27,14,4075,179,88480,102319,1250,0.870926524983475,5,10609,0.240423,0.283641407395907,628.395138035211,0.778716110428169,0,57
17610,27,35408,508,6,12853,84,1,703,0.468903704282556,2,1,0.139512439424598,0,0,29,22,2887,334,59975,111712,2950.66666666667,0.817023724061211,4,6622,0.283853,0.25673215855584,330.883232351363,0.350389708207647,0,52
17611,30,27688,534,8,11632,60,2,413,0.286397673496768,2,2,0.0822950646850297,0,1,23,16,6234,783,33415,2926,2307.33333333333,0.72281178902013,6,30489,0.249632,0.214695429147716,317.764817734019,0.316714020976893,0,58
17612,48,39843,616,25,27645,84,2,395,0.322154845297108,2,2,0.0921707374617373,1,1,20,20,4975,8269,13244,15819,3320.25,0.869969359194407,8,1789,0.244645,0.236364027482398,675.82087797855,0.322512123478217,0,66
17613,64,93725,635,41,49626,72,4,482,0.750798908524717,0,0,0.30731467051296,0,0,30,3,1165,819,22662,4471,7810.41666666667,0.877885861283247,7,18191,0.247126,0.282777131288419,1438.29644239282,0.245863508228475,0,55
17614,40,83565,590,15.5996203156179,14857,48,0,572,0.537524837186411,3,2,0.197662208268557,0,0,27,1,3913,4240,21350,33346,6963.75,0.764491702840076,2,10182,0.214857,0.201901544202378,453.610470591758,0.147278473608581,1,43.2
17615,30,18292,517,6,26687,48,3,628,0.379355942680148,7,2,0.486312562412642,0,0,23,28,3882,141,53602,7523,1524.33333333333,0.827004001543619,5,46079,0.263187,0.247832772752093,881.641539036423,0.990361823115957,0,58
17616,42,133486,599,21,18813,24,2,429,0.206199791496837,3,1,0.251951387908432,0,0,28,28,27252,3159,53274,20321,11123.8333333333,0.743239016531844,5,32953,0.194313,0.166865681793533,927.326501053048,0.121929775501825,1,40
17617,51,72169,586,30,39622,24,0,408,0.430043063213969,0,1,0.624442997320129,0,0,23,20,4557,944,96401,133279,6014.08333333333,0.990357518905132,6,8107,0.221622,0.25347894660281,2121.60873950831,0.420614181630614,0,59
17618,47,50871,597,24.5556236937643,7770,60,0,228,0.503547346072635,2,1,0.178865425187336,0,0,17,21,6471,932,67556,29053,4239.25,0.840828086869735,7,38503,0.21427,0.212926619263086,211.485799023218,0.103670649058965,1,40.8
17619,72,36107,646,37.9036738643954,16416,72,3,716,0.1647636827303,3,2,0.256141784242519,0,0,24,14,1471,10360,76493,106904,3008.91666666667,0.76279688648698,5,8810,0.208416,0.203377885335015,396.430462704927,0.369711290122667,0,49
17620,31,37456,466,8,21642,60,2,703,0.322129102476965,3,2,0.249409971004263,0,0,26,10,11122,1731,12853,6465,3121.33333333333,0.769262743873843,5,6388,0.293642,0.329502017131981,739.910723046784,0.462273832671972,0,53
17621,43,164362,587,19,13872,48,4,773,0.463819885220765,3,0,0.266460800449174,1,0,27,4,3171,2398,77103,81020,13696.8333333333,0.767517124398176,10,7102,0.215372,0.172376807877276,401.984990104118,0.0857851564306191,1,55.2
17622,58,34469,556,37,8677,120,5,619,0.834305338879148,6,1,0.573806044413588,0,0,17,4,1800,1681,297591,121615,2872.41666666667,0.962570106440773,7,175976,0.285677,0.27146972599158,210.675749271081,0.288842408867474,0,64
17623,57,59622,518,38,19321,60,0,264,0.26162336212689,0,0,0.307378941660434,0,1,21,24,3747,1185,109117,12441,4968.5,0.744312158602973,2,96676,0.265321,0.28001106243719,601.588085348013,0.174215172657344,0,58
17624,18,29437,575,0,20663,72,3,339,0.158771711493375,1,4,0.380637123843991,0,0,20,11,2665,811,120288,19015,2453.08333333333,0.682465757149108,7,101273,0.248163,0.226723454438224,527.459394812557,0.353212376864174,0,51
17625,39,15699,540,17,18539,48,2,152,0.284402241715627,4,0,0.127211897922106,0,0,21,10,3245,3507,59028,11819,1308.25,0.682810751727414,8,47209,0.243539,0.216776136844265,580.851277621844,0.560176783964719,0,52
17626,57,21892,652,37,13643,84,2,487,0.340977601751569,2,0,0.0895133953178648,0,1,21,19,1491,762,43676,13539,1824.33333333333,0.927067943333029,5,30137,0.212643,0.232554142992565,330.256878847219,0.447975632476093,0,52
17627,74,75870,646,53,14197,60,1,932,0.367201166816228,3,1,0.539827497277392,0,0,28,19,8430,498,8928,13169,6322.5,0.633678591989405,2,6523,0.196197,0.199322924516116,375.599016080761,0.206816768063387,0,55
17628,48,15955,589,27,10246,60,2,453,0.730964960349116,3,0,0.532537344708479,0,0,22,24,1041,2126,38946,5865,1329.58333333333,0.869877260134382,9,33081,0.220746,0.205897487922376,274.829432815285,0.547411669933151,0,62
17629,35,19339,589,13,40886,24,2,322,0.201505612981066,3,2,0.102764061691315,0,0,21,10,2497,2366,87671,5969,1611.58333333333,0.652719983156688,5,79994.7246,0.221386,0.2177731029093,2116.59665782429,1.5131682038312,0,50
17630,27,80237,521,7.51764155960852,12447,48,3,379,0.261117459839088,1,0,0.532460479035259,0,1,15,25,16579,1201,17780,47168,6686.41666666667,0.522510392547259,6,2084,0.246947,0.213848706199145,388.01128659074,0.114711859106009,1,52.8
17631,66,80041,628,42,9547,60,0,129,0.355311703805561,1,1,0.348517144876777,0,0,14,13,26061,1585,69168,3107,6670.08333333333,0.802956737896227,5,66061,0.200547,0.205688119218751,255.968161477121,0.0577156449535294,1,38.4
17632,48,60796,601,25.0557821768995,18586,24,3,786,0.31042935607414,4,2,0.305337609789564,0,0,26,17,6444,759,55547,39350,5066.33333333333,0.925921964833619,3,16197,0.193086,0.20060183367018,946.495918312064,0.341962481409053,0,51
17633,29,21722,601,4,37871,36,3,406,0.0752608826108093,1,3,0.437741464771871,0,0,18,16,817,434,88889,24224,1810.16666666667,0.778119346829364,5,64665,0.222371,0.236509408074803,1478.85540495686,1.0412606969654,0,52
17634,37,20451,520,16,11725,36,1,472,0.0703527372057376,1,3,0.364469318096861,0,0,18,19,2483,3532,34519,41970,1704.25,0.874095241023308,5,4911,0.236725,0.248597180616772,465.314482478219,0.54998649404619,0,58
17635,43,20486,547,19,18862,60,0,710,0.256766769933803,3,2,0.0912139336183494,0,0,16,19,2923,760,36351,20307,1707.16666666667,0.825283786543664,8,16044,0.250362,0.266605021758075,572.136117735983,0.751031602696075,0,52
17636,46,44317,583,22,11382,48,0,444,0.188832793998285,3,1,0.475660693225128,0,0,22,24,4560,1857,65766,48864,3693.08333333333,0.6995012395273,4,16902,0.214882,0.1719056,329.551305807703,0.209459477620155,1,44.8
17637,29,57641,592,7,19554,12,1,624,0.255279168971424,2,1,0.122580233125885,0,0,23,8,1686,1803,51815,115583,4803.41666666667,0.962490775480466,4,2942,0.188554,0.202777274510121,1813.97525336177,0.507550234040722,0,51
17638,32,35742,607,9,12750,120,2,664,0.177838701301355,1,1,0.323555879422672,0,0,23,2,2235,88,99233,27982,2978.5,0.665538644418252,12,70099.2611,0.26425,0.284804391378187,321.891906569568,0.331002822417179,0,53
17639,20,61461,434,0,21720,36,2,491,0.155754784196292,6,0,0.205886717768401,0,0,18,25,676,247,44603,9689,5121.75,0.89451262068961,3,34201.1112166666,0.28972,0.249486941331585,862.994154935041,0.264361625408316,0,51
17640,52,173686,632,28,15145,24,0,595,0.256591866928249,2,1,0.311655469860146,0,0,33,7,1990,2165,128074,8316,14473.8333333333,0.875595825654525,3,119758,0.174145,0.175502667703366,752.81360172436,0.0931207076027562,1,36.8
17641,35,57706,483,14,11861,72,1,283,0.241122380101137,4,1,0.741294875652734,0,0,17,18,1007,807,42198,61324,4808.83333333333,0.893091313225028,4,8598,0.285361,0.287105052451524,347.026985425527,0.131014518856034,0,58
17642,45,20434,481,21,36366,96,3,421,0.174107676768471,3,1,0.24756035565295,0,0,24,5,2338,4590,6986,20596,1702.83333333333,0.810959392714986,3,7933.47603333334,0.330866,0.2646928,914.788082854748,0.784450278665801,0,55
17643,57,54097,543,31,16409,120,0,447,0.0806592640375686,1,2,0.580475349945437,0,0,27,15,650,1278,81705,144072,4508.08333333333,0.902764463996552,4,11002.1999666667,0.299909,0.321754390090166,459.159321180419,0.201007668709264,0,57
17644,42,125184,600,18,17386,72,0,600,0.109550124038206,1,1,0.193346736297095,0,0,31,21,1086,2706,53767,31281,10432,0.816490785870944,7,22486,0.232386,0.22418559939307,441.172755435287,0.0998056705747016,1,37.6
17645,38,32349,532,12,6294,96,2,296,0.241459937559889,1,0,0.106999264104468,0,0,23,22,2488,532,33608,7019,2695.75,0.664420890506433,3,26589,0.275294,0.302955760759464,174.866345912796,0.174669886270164,0,51
17646,42,35812,522,24,22028,72,0,339,0.325189639036788,2,0,0.182102803215726,0,0,20,28,4164,1413,58112,8922,2984.33333333333,0.684262899826254,10,49190,0.276028,0.255741527803489,601.156415984832,0.315030631961856,0,51
17647,40,85665,599,16,43640,36,1,654,0.255261452246039,2,2,0.179755150306797,1,1,34,12,696,3136,17730,80898,7138.75,0.691503430417975,4,4655,0.22914,0.262718605031035,1764.60873313282,0.338800032657373,0,67
17648,54,26424,542,31,53427,60,4,292,0.0702246003137198,2,0,0.159201233261743,0,0,24,12,3156,2427,55602,70296,2202,0.723751609992346,10,7634,0.287427,0.292693563637591,1704.64468937172,0.906741457480346,0,51
17649,43,51431,550,18,7871,48,1,497,0.0865421538015423,3,0,0.237892616125635,0,0,27,22,901,919,63708,3403,4285.91666666667,0.826473563490965,7,60305,0.227871,0.212409411308471,244.752169519486,0.173067333597127,1,41.6
17650,33,29597,524,13,8313,24,3,459,0.445108493044806,5,1,0.316368170256648,0,0,22,9,41334,106,244662,42414,2466.41666666667,0.93312816867006,2,202248,0.221313,0.202979439407839,424.307755202698,0.358134035964198,1,43.2
17651,52,39890,536,31,22411,36,1,334,0.566586551110783,4,2,0.0392530513762519,0,0,24,8,2394,2007,65348,29636,3324.16666666667,0.936244190754429,5,35712,0.239411,0.256027936188572,898.217851339028,0.370684738432397,0,53
17652,54,145652,539,30,30379,60,2,520,0.306816942896701,7,0,0.287966525191429,0,0,20,14,608,1503,97561,2042,12137.6666666667,0.853324072062629,7,95519,0.265879,0.258984093922824,907.735322879248,0.117628483471226,1,38.4
17653,23,34368,460,3,26856,48,1,267,0.127578143348075,5,1,0.428589404572723,0,1,11,22,2130,116,16212,9352,2864,0.536876325244719,3,6860,0.291856,0.279124927670755,934.645006075538,0.419568787037548,0,62
17654,58,56208,634,35,23887,96,1,422,0.119651041292453,6,0,0.175699336097653,0,0,35,29,3217,493,161513,46988,4684,0.889581888696323,5,114525,0.241887,0.260854733360678,594.712807495834,0.217060804333013,0,42
